PID,Group,QID,Rating,Adverb,Mente,Adverb_Class,Structure
19,NS,AJT0_AC+_precisamente,3,precisamente,Yes,Manner,AdvSVO
19,NS,AJT0_BC+_precisamente,3,precisamente,Yes,Manner,SAdvVO
19,NS,AJT0_CC+_precisamente,3,precisamente,Yes,Manner,SVAdvO
19,NS,AJT0_DC+_precisamente,4,precisamente,Yes,Manner,SVOAdv
19,NS,AJT0_AD-_mucho,1,mucho,No,Quantity,AdvSVO
19,NS,AJT0_BD-_mucho,1,mucho,No,Quantity,SAdvVO
19,NS,AJT0_CD-_mucho,4,mucho,No,Quantity,SVAdvO
19,NS,AJT0_DD-_mucho,3,mucho,No,Quantity,SVOAdv
19,NS,AJT0_AD+_mayormente,4,mayormente,Yes,Quantity,AdvSVO
19,NS,AJT0_BD+_mayormente,3,mayormente,Yes,Quantity,SAdvVO
19,NS,AJT0_CD+_mayormente,3,mayormente,Yes,Quantity,SVAdvO
19,NS,AJT0_DD+_mayormente,3,mayormente,Yes,Quantity,SVOAdv
19,NS,AJT0_AD-_poco,1,poco,No,Quantity,AdvSVO
19,NS,AJT0_BD-_poco,1,poco,No,Quantity,SAdvVO
19,NS,AJT0_CD-_poco,3,poco,No,Quantity,SVAdvO
19,NS,AJT0_DD-_poco,1,poco,No,Quantity,SVOAdv
19,NS,AJT0_AD+_minimamente,1,minimamente,Yes,Quantity,AdvSVO
19,NS,AJT0_BD+_minimamente,2,minimamente,Yes,Quantity,SAdvVO
19,NS,AJT0_CD+_minimamente,4,minimamente,Yes,Quantity,SVAdvO
19,NS,AJT0_DD+_minimamente,4,minimamente,Yes,Quantity,SVOAdv
19,NS,AJT1_AA-_aqui,3,aqui,No,Place,AdvSVO
19,NS,AJT1_BA-_aqui,2,aqui,No,Place,SAdvVO
19,NS,AJT1_CA-_aqui,3,aqui,No,Place,SVAdvO
19,NS,AJT1_DA-_aqui,3,aqui,No,Place,SVOAdv
19,NS,AJT1_AA-_afuera,2,afuera,No,Place,AdvSVO
19,NS,AJT1_BA-_afuera,2,afuera,No,Place,SAdvVO
19,NS,AJT1_CA-_afuera,3,afuera,No,Place,SVAdvO
19,NS,AJT1_DA-_afuera,4,afuera,No,Place,SVOAdv
19,NS,AJT1_AA-_cerca,1,cerca,No,Place,AdvSVO
19,NS,AJT1_BA-_cerca,1,cerca,No,Place,SAdvVO
19,NS,AJT1_CA-_cerca,4,cerca,No,Place,SVAdvO
19,NS,AJT1_DA-_cerca,4,cerca,No,Place,SVOAdv
19,NS,AJT1_AA-_lejos,3,lejos,No,Place,AdvSVO
19,NS,AJT1_BA-_lejos,2,lejos,No,Place,SAdvVO
19,NS,AJT1_CA-_lejos,1,lejos,No,Place,SVAdvO
19,NS,AJT1_DA-_lejos,4,lejos,No,Place,SVOAdv
19,NS,AJT1_AB-_casi,1,casi,No,Extent,AdvSVO
19,NS,AJT1_BB-_casi,4,casi,No,Extent,SAdvVO
19,NS,AJT1_CB-_casi,1,casi,No,Extent,SVAdvO
19,NS,AJT1_DB-_casi,1,casi,No,Extent,SVOAdv
19,NS,AJT1_AB+_aproximadamente,1,aproximadamente,Yes,Extent,AdvSVO
19,NS,AJT1_BB+_aproximadamente,2,aproximadamente,Yes,Extent,SAdvVO
19,NS,AJT1_CB+_aproximadamente,4,aproximadamente,Yes,Extent,SVAdvO
19,NS,AJT1_DB+_aproximadamente,3,aproximadamente,Yes,Extent,SVOAdv
19,NS,AJT1_AB-_apenas,2,apenas,No,Extent,AdvSVO
19,NS,AJT1_BB-_apenas,3,apenas,No,Extent,SAdvVO
19,NS,AJT1_CB-_apenas,4,apenas,No,Extent,SVAdvO
19,NS,AJT1_DB-_apenas,2,apenas,No,Extent,SVOAdv
19,NS,AJT1_AB+_solamente,2,solamente,Yes,Extent,AdvSVO
19,NS,AJT1_BB+_solamente,4,solamente,Yes,Extent,SAdvVO
19,NS,AJT1_CB+_solamente,3,solamente,Yes,Extent,SVAdvO
19,NS,AJT1_DB+_solamente,3,solamente,Yes,Extent,SVOAdv
19,NS,AJT1_AC+_facilmente,4,facilmente,Yes,Manner,AdvSVO
19,NS,AJT1_BC+_facilmente,4,facilmente,Yes,Manner,SAdvVO
19,NS,AJT1_CC+_facilmente,4,facilmente,Yes,Manner,SVAdvO
19,NS,AJT1_DC+_facilmente,4,facilmente,Yes,Manner,SVOAdv
19,NS,AJT1_AC-_bien,1,bien,No,Manner,AdvSVO
19,NS,AJT1_BC-_bien,1,bien,No,Manner,SAdvVO
19,NS,AJT1_CC-_bien,4,bien,No,Manner,SVAdvO
19,NS,AJT1_DC-_bien,3,bien,No,Manner,SVOAdv
19,NS,AJT1_AC-_mal,1,mal,No,Manner,AdvSVO
19,NS,AJT1_BC-_mal,2,mal,No,Manner,SAdvVO
19,NS,AJT1_CC-_mal,2,mal,No,Manner,SVAdvO
19,NS,AJT1_DC-_mal,2,mal,No,Manner,SVOAdv
19,NS,AJT1_AC+_precisamente,2,precisamente,Yes,Manner,AdvSVO
19,NS,AJT1_BC+_precisamente,3,precisamente,Yes,Manner,SAdvVO
19,NS,AJT1_CC+_precisamente,4,precisamente,Yes,Manner,SVAdvO
19,NS,AJT1_DC+_precisamente,3,precisamente,Yes,Manner,SVOAdv
19,NS,AJT1_AD-_mucho,1,mucho,No,Quantity,AdvSVO
19,NS,AJT1_BD-_mucho,1,mucho,No,Quantity,SAdvVO
19,NS,AJT1_CD-_mucho,2,mucho,No,Quantity,SVAdvO
19,NS,AJT1_DD-_mucho,4,mucho,No,Quantity,SVOAdv
19,NS,AJT1_AD+_mayormente,3,mayormente,Yes,Quantity,AdvSVO
19,NS,AJT1_BD+_mayormente,4,mayormente,Yes,Quantity,SAdvVO
19,NS,AJT1_CD+_mayormente,4,mayormente,Yes,Quantity,SVAdvO
19,NS,AJT1_DD+_mayormente,3,mayormente,Yes,Quantity,SVOAdv
19,NS,AJT1_AD-_poco,1,poco,No,Quantity,AdvSVO
19,NS,AJT1_BD-_poco,1,poco,No,Quantity,SAdvVO
19,NS,AJT1_CD-_poco,2,poco,No,Quantity,SVAdvO
19,NS,AJT1_DD-_poco,1,poco,No,Quantity,SVOAdv
19,NS,AJT1_AD+_minimamente,2,minimamente,Yes,Quantity,AdvSVO
19,NS,AJT1_BD+_minimamente,3,minimamente,Yes,Quantity,SAdvVO
19,NS,AJT1_CD+_minimamente,4,minimamente,Yes,Quantity,SVAdvO
19,NS,AJT1_DD+_minimamente,3,minimamente,Yes,Quantity,SVOAdv
20,HS Low,AJT0_AA-_aqui,4,aqui,No,Place,AdvSVO
20,HS Low,AJT0_BA-_aqui,1,aqui,No,Place,SAdvVO
20,HS Low,AJT0_CA-_aqui,4,aqui,No,Place,SVAdvO
20,HS Low,AJT0_DA-_aqui,3,aqui,No,Place,SVOAdv
20,HS Low,AJT0_AA-_afuera,4,afuera,No,Place,AdvSVO
20,HS Low,AJT0_BA-_afuera,2,afuera,No,Place,SAdvVO
20,HS Low,AJT0_CA-_afuera,1,afuera,No,Place,SVAdvO
20,HS Low,AJT0_DA-_afuera,4,afuera,No,Place,SVOAdv
20,HS Low,AJT0_AA-_cerca,3,cerca,No,Place,AdvSVO
20,HS Low,AJT0_BA-_cerca,4,cerca,No,Place,SAdvVO
20,HS Low,AJT0_CA-_cerca,3,cerca,No,Place,SVAdvO
20,HS Low,AJT0_DA-_cerca,4,cerca,No,Place,SVOAdv
20,HS Low,AJT0_AA-_lejos,4,lejos,No,Place,AdvSVO
20,HS Low,AJT0_BA-_lejos,2,lejos,No,Place,SAdvVO
20,HS Low,AJT0_CA-_lejos,3,lejos,No,Place,SVAdvO
20,HS Low,AJT0_DA-_lejos,3,lejos,No,Place,SVOAdv
20,HS Low,AJT0_AB-_casi,3,casi,No,Extent,AdvSVO
20,HS Low,AJT0_BB-_casi,4,casi,No,Extent,SAdvVO
20,HS Low,AJT0_CB-_casi,4,casi,No,Extent,SVAdvO
20,HS Low,AJT0_DB-_casi,1,casi,No,Extent,SVOAdv
20,HS Low,AJT0_AB+_aproximadamente,2,aproximadamente,Yes,Extent,AdvSVO
20,HS Low,AJT0_BB+_aproximadamente,4,aproximadamente,Yes,Extent,SAdvVO
20,HS Low,AJT0_CB+_aproximadamente,3,aproximadamente,Yes,Extent,SVAdvO
20,HS Low,AJT0_DB+_aproximadamente,4,aproximadamente,Yes,Extent,SVOAdv
20,HS Low,AJT0_AB-_apenas,4,apenas,No,Extent,AdvSVO
20,HS Low,AJT0_BB-_apenas,4,apenas,No,Extent,SAdvVO
20,HS Low,AJT0_CB-_apenas,4,apenas,No,Extent,SVAdvO
20,HS Low,AJT0_DB-_apenas,1,apenas,No,Extent,SVOAdv
20,HS Low,AJT0_AB+_solamente,4,solamente,Yes,Extent,AdvSVO
20,HS Low,AJT0_BB+_solamente,4,solamente,Yes,Extent,SAdvVO
20,HS Low,AJT0_CB+_solamente,4,solamente,Yes,Extent,SVAdvO
20,HS Low,AJT0_DB+_solamente,4,solamente,Yes,Extent,SVOAdv
20,HS Low,AJT0_AC+_facilmente,3,facilmente,Yes,Manner,AdvSVO
20,HS Low,AJT0_BC+_facilmente,4,facilmente,Yes,Manner,SAdvVO
20,HS Low,AJT0_CC+_facilmente,2,facilmente,Yes,Manner,SVAdvO
20,HS Low,AJT0_DC+_facilmente,4,facilmente,Yes,Manner,SVOAdv
20,HS Low,AJT0_AC-_bien,2,bien,No,Manner,AdvSVO
20,HS Low,AJT0_BC-_bien,1,bien,No,Manner,SAdvVO
20,HS Low,AJT0_CC-_bien,4,bien,No,Manner,SVAdvO
20,HS Low,AJT0_DC-_bien,4,bien,No,Manner,SVOAdv
20,HS Low,AJT0_AC-_mal,1,mal,No,Manner,AdvSVO
20,HS Low,AJT0_BC-_mal,1,mal,No,Manner,SAdvVO
20,HS Low,AJT0_CC-_mal,4,mal,No,Manner,SVAdvO
20,HS Low,AJT0_DC-_mal,3,mal,No,Manner,SVOAdv
20,HS Low,AJT0_AC+_precisamente,4,precisamente,Yes,Manner,AdvSVO
20,HS Low,AJT0_BC+_precisamente,4,precisamente,Yes,Manner,SAdvVO
20,HS Low,AJT0_CC+_precisamente,2,precisamente,Yes,Manner,SVAdvO
20,HS Low,AJT0_DC+_precisamente,4,precisamente,Yes,Manner,SVOAdv
20,HS Low,AJT0_AD-_mucho,3,mucho,No,Quantity,AdvSVO
20,HS Low,AJT0_BD-_mucho,1,mucho,No,Quantity,SAdvVO
20,HS Low,AJT0_CD-_mucho,4,mucho,No,Quantity,SVAdvO
20,HS Low,AJT0_DD-_mucho,4,mucho,No,Quantity,SVOAdv
20,HS Low,AJT0_AD+_mayormente,4,mayormente,Yes,Quantity,AdvSVO
20,HS Low,AJT0_BD+_mayormente,4,mayormente,Yes,Quantity,SAdvVO
20,HS Low,AJT0_CD+_mayormente,4,mayormente,Yes,Quantity,SVAdvO
20,HS Low,AJT0_DD+_mayormente,4,mayormente,Yes,Quantity,SVOAdv
20,HS Low,AJT0_AD-_poco,4,poco,No,Quantity,AdvSVO
20,HS Low,AJT0_BD-_poco,4,poco,No,Quantity,SAdvVO
20,HS Low,AJT0_CD-_poco,4,poco,No,Quantity,SVAdvO
20,HS Low,AJT0_DD-_poco,3,poco,No,Quantity,SVOAdv
20,HS Low,AJT0_AD+_minimamente,3,minimamente,Yes,Quantity,AdvSVO
20,HS Low,AJT0_BD+_minimamente,3,minimamente,Yes,Quantity,SAdvVO
20,HS Low,AJT0_CD+_minimamente,1,minimamente,Yes,Quantity,SVAdvO
20,HS Low,AJT0_DD+_minimamente,4,minimamente,Yes,Quantity,SVOAdv
20,HS Low,AJT1_AA-_aqui,4,aqui,No,Place,AdvSVO
20,HS Low,AJT1_BA-_aqui,1,aqui,No,Place,SAdvVO
20,HS Low,AJT1_CA-_aqui,2,aqui,No,Place,SVAdvO
20,HS Low,AJT1_DA-_aqui,4,aqui,No,Place,SVOAdv
20,HS Low,AJT1_AA-_afuera,4,afuera,No,Place,AdvSVO
20,HS Low,AJT1_BA-_afuera,1,afuera,No,Place,SAdvVO
20,HS Low,AJT1_CA-_afuera,4,afuera,No,Place,SVAdvO
20,HS Low,AJT1_DA-_afuera,4,afuera,No,Place,SVOAdv
20,HS Low,AJT1_AA-_cerca,4,cerca,No,Place,AdvSVO
20,HS Low,AJT1_BA-_cerca,1,cerca,No,Place,SAdvVO
20,HS Low,AJT1_CA-_cerca,1,cerca,No,Place,SVAdvO
20,HS Low,AJT1_DA-_cerca,3,cerca,No,Place,SVOAdv
20,HS Low,AJT1_AA-_lejos,1,lejos,No,Place,AdvSVO
20,HS Low,AJT1_BA-_lejos,1,lejos,No,Place,SAdvVO
20,HS Low,AJT1_CA-_lejos,4,lejos,No,Place,SVAdvO
20,HS Low,AJT1_DA-_lejos,4,lejos,No,Place,SVOAdv
20,HS Low,AJT1_AB-_casi,4,casi,No,Extent,AdvSVO
20,HS Low,AJT1_BB-_casi,4,casi,No,Extent,SAdvVO
20,HS Low,AJT1_CB-_casi,1,casi,No,Extent,SVAdvO
20,HS Low,AJT1_DB-_casi,2,casi,No,Extent,SVOAdv
20,HS Low,AJT1_AB+_aproximadamente,4,aproximadamente,Yes,Extent,AdvSVO
20,HS Low,AJT1_BB+_aproximadamente,3,aproximadamente,Yes,Extent,SAdvVO
20,HS Low,AJT1_CB+_aproximadamente,3,aproximadamente,Yes,Extent,SVAdvO
20,HS Low,AJT1_DB+_aproximadamente,4,aproximadamente,Yes,Extent,SVOAdv
20,HS Low,AJT1_AB-_apenas,4,apenas,No,Extent,AdvSVO
20,HS Low,AJT1_BB-_apenas,4,apenas,No,Extent,SAdvVO
20,HS Low,AJT1_CB-_apenas,4,apenas,No,Extent,SVAdvO
20,HS Low,AJT1_DB-_apenas,3,apenas,No,Extent,SVOAdv
20,HS Low,AJT1_AB+_solamente,4,solamente,Yes,Extent,AdvSVO
20,HS Low,AJT1_BB+_solamente,4,solamente,Yes,Extent,SAdvVO
20,HS Low,AJT1_CB+_solamente,4,solamente,Yes,Extent,SVAdvO
20,HS Low,AJT1_DB+_solamente,4,solamente,Yes,Extent,SVOAdv
20,HS Low,AJT1_AC+_facilmente,4,facilmente,Yes,Manner,AdvSVO
20,HS Low,AJT1_BC+_facilmente,4,facilmente,Yes,Manner,SAdvVO
20,HS Low,AJT1_CC+_facilmente,4,facilmente,Yes,Manner,SVAdvO
20,HS Low,AJT1_DC+_facilmente,4,facilmente,Yes,Manner,SVOAdv
20,HS Low,AJT1_AC-_bien,1,bien,No,Manner,AdvSVO
20,HS Low,AJT1_BC-_bien,2,bien,No,Manner,SAdvVO
20,HS Low,AJT1_CC-_bien,4,bien,No,Manner,SVAdvO
20,HS Low,AJT1_DC-_bien,4,bien,No,Manner,SVOAdv
20,HS Low,AJT1_AC-_mal,1,mal,No,Manner,AdvSVO
20,HS Low,AJT1_BC-_mal,3,mal,No,Manner,SAdvVO
20,HS Low,AJT1_CC-_mal,4,mal,No,Manner,SVAdvO
20,HS Low,AJT1_DC-_mal,4,mal,No,Manner,SVOAdv
20,HS Low,AJT1_AC+_precisamente,4,precisamente,Yes,Manner,AdvSVO
20,HS Low,AJT1_BC+_precisamente,4,precisamente,Yes,Manner,SAdvVO
20,HS Low,AJT1_CC+_precisamente,3,precisamente,Yes,Manner,SVAdvO
20,HS Low,AJT1_DC+_precisamente,4,precisamente,Yes,Manner,SVOAdv
20,HS Low,AJT1_AD-_mucho,2,mucho,No,Quantity,AdvSVO
20,HS Low,AJT1_BD-_mucho,4,mucho,No,Quantity,SAdvVO
20,HS Low,AJT1_CD-_mucho,3,mucho,No,Quantity,SVAdvO
20,HS Low,AJT1_DD-_mucho,4,mucho,No,Quantity,SVOAdv
20,HS Low,AJT1_AD+_mayormente,4,mayormente,Yes,Quantity,AdvSVO
20,HS Low,AJT1_BD+_mayormente,4,mayormente,Yes,Quantity,SAdvVO
20,HS Low,AJT1_CD+_mayormente,4,mayormente,Yes,Quantity,SVAdvO
20,HS Low,AJT1_DD+_mayormente,4,mayormente,Yes,Quantity,SVOAdv
20,HS Low,AJT1_AD-_poco,4,poco,No,Quantity,AdvSVO
20,HS Low,AJT1_BD-_poco,4,poco,No,Quantity,SAdvVO
20,HS Low,AJT1_CD-_poco,4,poco,No,Quantity,SVAdvO
20,HS Low,AJT1_DD-_poco,1,poco,No,Quantity,SVOAdv
20,HS Low,AJT1_AD+_minimamente,1,minimamente,Yes,Quantity,AdvSVO
20,HS Low,AJT1_BD+_minimamente,3,minimamente,Yes,Quantity,SAdvVO
20,HS Low,AJT1_CD+_minimamente,3,minimamente,Yes,Quantity,SVAdvO
20,HS Low,AJT1_DD+_minimamente,4,minimamente,Yes,Quantity,SVOAdv
21,HS Int,AJT0_AA-_aqui,1,aqui,No,Place,AdvSVO
21,HS Int,AJT0_BA-_aqui,3,aqui,No,Place,SAdvVO
21,HS Int,AJT0_CA-_aqui,2,aqui,No,Place,SVAdvO
21,HS Int,AJT0_DA-_aqui,3,aqui,No,Place,SVOAdv
21,HS Int,AJT0_AA-_afuera,1,afuera,No,Place,AdvSVO
21,HS Int,AJT0_BA-_afuera,2,afuera,No,Place,SAdvVO
21,HS Int,AJT0_CA-_afuera,1,afuera,No,Place,SVAdvO
21,HS Int,AJT0_DA-_afuera,4,afuera,No,Place,SVOAdv
21,HS Int,AJT0_AA-_cerca,1,cerca,No,Place,AdvSVO
21,HS Int,AJT0_BA-_cerca,1,cerca,No,Place,SAdvVO
21,HS Int,AJT0_CA-_cerca,1,cerca,No,Place,SVAdvO
21,HS Int,AJT0_DA-_cerca,4,cerca,No,Place,SVOAdv
21,HS Int,AJT0_AA-_lejos,1,lejos,No,Place,AdvSVO
21,HS Int,AJT0_BA-_lejos,2,lejos,No,Place,SAdvVO
21,HS Int,AJT0_CA-_lejos,1,lejos,No,Place,SVAdvO
21,HS Int,AJT0_DA-_lejos,3,lejos,No,Place,SVOAdv
21,HS Int,AJT0_AB-_casi,1,casi,No,Extent,AdvSVO
21,HS Int,AJT0_BB-_casi,4,casi,No,Extent,SAdvVO
21,HS Int,AJT0_CB-_casi,1,casi,No,Extent,SVAdvO
21,HS Int,AJT0_DB-_casi,1,casi,No,Extent,SVOAdv
21,HS Int,AJT0_AB+_aproximadamente,2,aproximadamente,Yes,Extent,AdvSVO
21,HS Int,AJT0_BB+_aproximadamente,2,aproximadamente,Yes,Extent,SAdvVO
21,HS Int,AJT0_CB+_aproximadamente,4,aproximadamente,Yes,Extent,SVAdvO
21,HS Int,AJT0_DB+_aproximadamente,3,aproximadamente,Yes,Extent,SVOAdv
21,HS Int,AJT0_AB-_apenas,1,apenas,No,Extent,AdvSVO
21,HS Int,AJT0_BB-_apenas,4,apenas,No,Extent,SAdvVO
21,HS Int,AJT0_CB-_apenas,1,apenas,No,Extent,SVAdvO
21,HS Int,AJT0_DB-_apenas,1,apenas,No,Extent,SVOAdv
21,HS Int,AJT0_AB+_solamente,4,solamente,Yes,Extent,AdvSVO
21,HS Int,AJT0_BB+_solamente,4,solamente,Yes,Extent,SAdvVO
21,HS Int,AJT0_CB+_solamente,2,solamente,Yes,Extent,SVAdvO
21,HS Int,AJT0_DB+_solamente,1,solamente,Yes,Extent,SVOAdv
21,HS Int,AJT0_AC+_facilmente,2,facilmente,Yes,Manner,AdvSVO
21,HS Int,AJT0_BC+_facilmente,4,facilmente,Yes,Manner,SAdvVO
21,HS Int,AJT0_CC+_facilmente,4,facilmente,Yes,Manner,SVAdvO
21,HS Int,AJT0_DC+_facilmente,3,facilmente,Yes,Manner,SVOAdv
21,HS Int,AJT0_AC-_bien,1,bien,No,Manner,AdvSVO
21,HS Int,AJT0_BC-_bien,4,bien,No,Manner,SAdvVO
21,HS Int,AJT0_CC-_bien,4,bien,No,Manner,SVAdvO
21,HS Int,AJT0_DC-_bien,4,bien,No,Manner,SVOAdv
21,HS Int,AJT0_AC-_mal,1,mal,No,Manner,AdvSVO
21,HS Int,AJT0_BC-_mal,1,mal,No,Manner,SAdvVO
21,HS Int,AJT0_CC-_mal,3,mal,No,Manner,SVAdvO
21,HS Int,AJT0_DC-_mal,4,mal,No,Manner,SVOAdv
21,HS Int,AJT0_AC+_precisamente,1,precisamente,Yes,Manner,AdvSVO
21,HS Int,AJT0_BC+_precisamente,2,precisamente,Yes,Manner,SAdvVO
21,HS Int,AJT0_CC+_precisamente,4,precisamente,Yes,Manner,SVAdvO
21,HS Int,AJT0_DC+_precisamente,3,precisamente,Yes,Manner,SVOAdv
21,HS Int,AJT0_AD-_mucho,1,mucho,No,Quantity,AdvSVO
21,HS Int,AJT0_BD-_mucho,1,mucho,No,Quantity,SAdvVO
21,HS Int,AJT0_CD-_mucho,4,mucho,No,Quantity,SVAdvO
21,HS Int,AJT0_DD-_mucho,2,mucho,No,Quantity,SVOAdv
21,HS Int,AJT0_AD+_mayormente,1,mayormente,Yes,Quantity,AdvSVO
21,HS Int,AJT0_BD+_mayormente,2,mayormente,Yes,Quantity,SAdvVO
21,HS Int,AJT0_CD+_mayormente,2,mayormente,Yes,Quantity,SVAdvO
21,HS Int,AJT0_DD+_mayormente,2,mayormente,Yes,Quantity,SVOAdv
21,HS Int,AJT0_AD-_poco,1,poco,No,Quantity,AdvSVO
21,HS Int,AJT0_BD-_poco,1,poco,No,Quantity,SAdvVO
21,HS Int,AJT0_CD-_poco,4,poco,No,Quantity,SVAdvO
21,HS Int,AJT0_DD-_poco,1,poco,No,Quantity,SVOAdv
21,HS Int,AJT0_AD+_minimamente,1,minimamente,Yes,Quantity,AdvSVO
21,HS Int,AJT0_BD+_minimamente,3,minimamente,Yes,Quantity,SAdvVO
21,HS Int,AJT0_CD+_minimamente,4,minimamente,Yes,Quantity,SVAdvO
21,HS Int,AJT0_DD+_minimamente,3,minimamente,Yes,Quantity,SVOAdv
21,HS Int,AJT1_AA-_aqui,4,aqui,No,Place,AdvSVO
21,HS Int,AJT1_BA-_aqui,3,aqui,No,Place,SAdvVO
21,HS Int,AJT1_CA-_aqui,1,aqui,No,Place,SVAdvO
21,HS Int,AJT1_DA-_aqui,3,aqui,No,Place,SVOAdv
21,HS Int,AJT1_AA-_afuera,3,afuera,No,Place,AdvSVO
21,HS Int,AJT1_BA-_afuera,1,afuera,No,Place,SAdvVO
21,HS Int,AJT1_CA-_afuera,2,afuera,No,Place,SVAdvO
21,HS Int,AJT1_DA-_afuera,4,afuera,No,Place,SVOAdv
21,HS Int,AJT1_AA-_cerca,1,cerca,No,Place,AdvSVO
21,HS Int,AJT1_BA-_cerca,1,cerca,No,Place,SAdvVO
21,HS Int,AJT1_CA-_cerca,2,cerca,No,Place,SVAdvO
21,HS Int,AJT1_DA-_cerca,1,cerca,No,Place,SVOAdv
21,HS Int,AJT1_AA-_lejos,1,lejos,No,Place,AdvSVO
21,HS Int,AJT1_BA-_lejos,1,lejos,No,Place,SAdvVO
21,HS Int,AJT1_CA-_lejos,1,lejos,No,Place,SVAdvO
21,HS Int,AJT1_DA-_lejos,1,lejos,No,Place,SVOAdv
21,HS Int,AJT1_AB-_casi,1,casi,No,Extent,AdvSVO
21,HS Int,AJT1_BB-_casi,4,casi,No,Extent,SAdvVO
21,HS Int,AJT1_CB-_casi,1,casi,No,Extent,SVAdvO
21,HS Int,AJT1_DB-_casi,1,casi,No,Extent,SVOAdv
21,HS Int,AJT1_AB+_aproximadamente,1,aproximadamente,Yes,Extent,AdvSVO
21,HS Int,AJT1_BB+_aproximadamente,4,aproximadamente,Yes,Extent,SAdvVO
21,HS Int,AJT1_CB+_aproximadamente,4,aproximadamente,Yes,Extent,SVAdvO
21,HS Int,AJT1_DB+_aproximadamente,2,aproximadamente,Yes,Extent,SVOAdv
21,HS Int,AJT1_AB-_apenas,3,apenas,No,Extent,AdvSVO
21,HS Int,AJT1_BB-_apenas,1,apenas,No,Extent,SAdvVO
21,HS Int,AJT1_CB-_apenas,3,apenas,No,Extent,SVAdvO
21,HS Int,AJT1_DB-_apenas,1,apenas,No,Extent,SVOAdv
21,HS Int,AJT1_AB+_solamente,4,solamente,Yes,Extent,AdvSVO
21,HS Int,AJT1_BB+_solamente,4,solamente,Yes,Extent,SAdvVO
21,HS Int,AJT1_CB+_solamente,4,solamente,Yes,Extent,SVAdvO
21,HS Int,AJT1_DB+_solamente,2,solamente,Yes,Extent,SVOAdv
21,HS Int,AJT1_AC+_facilmente,1,facilmente,Yes,Manner,AdvSVO
21,HS Int,AJT1_BC+_facilmente,2,facilmente,Yes,Manner,SAdvVO
21,HS Int,AJT1_CC+_facilmente,3,facilmente,Yes,Manner,SVAdvO
21,HS Int,AJT1_DC+_facilmente,2,facilmente,Yes,Manner,SVOAdv
21,HS Int,AJT1_AC-_bien,1,bien,No,Manner,AdvSVO
21,HS Int,AJT1_BC-_bien,1,bien,No,Manner,SAdvVO
21,HS Int,AJT1_CC-_bien,4,bien,No,Manner,SVAdvO
21,HS Int,AJT1_DC-_bien,4,bien,No,Manner,SVOAdv
21,HS Int,AJT1_AC-_mal,1,mal,No,Manner,AdvSVO
21,HS Int,AJT1_BC-_mal,1,mal,No,Manner,SAdvVO
21,HS Int,AJT1_CC-_mal,1,mal,No,Manner,SVAdvO
21,HS Int,AJT1_DC-_mal,4,mal,No,Manner,SVOAdv
21,HS Int,AJT1_AC+_precisamente,1,precisamente,Yes,Manner,AdvSVO
21,HS Int,AJT1_BC+_precisamente,3,precisamente,Yes,Manner,SAdvVO
21,HS Int,AJT1_CC+_precisamente,4,precisamente,Yes,Manner,SVAdvO
21,HS Int,AJT1_DC+_precisamente,2,precisamente,Yes,Manner,SVOAdv
21,HS Int,AJT1_AD-_mucho,1,mucho,No,Quantity,AdvSVO
21,HS Int,AJT1_BD-_mucho,1,mucho,No,Quantity,SAdvVO
21,HS Int,AJT1_CD-_mucho,3,mucho,No,Quantity,SVAdvO
21,HS Int,AJT1_DD-_mucho,4,mucho,No,Quantity,SVOAdv
21,HS Int,AJT1_AD+_mayormente,1,mayormente,Yes,Quantity,AdvSVO
21,HS Int,AJT1_BD+_mayormente,3,mayormente,Yes,Quantity,SAdvVO
21,HS Int,AJT1_CD+_mayormente,3,mayormente,Yes,Quantity,SVAdvO
21,HS Int,AJT1_DD+_mayormente,1,mayormente,Yes,Quantity,SVOAdv
21,HS Int,AJT1_AD-_poco,1,poco,No,Quantity,AdvSVO
21,HS Int,AJT1_BD-_poco,4,poco,No,Quantity,SAdvVO
21,HS Int,AJT1_CD-_poco,4,poco,No,Quantity,SVAdvO
21,HS Int,AJT1_DD-_poco,1,poco,No,Quantity,SVOAdv
21,HS Int,AJT1_AD+_minimamente,1,minimamente,Yes,Quantity,AdvSVO
21,HS Int,AJT1_BD+_minimamente,1,minimamente,Yes,Quantity,SAdvVO
21,HS Int,AJT1_CD+_minimamente,1,minimamente,Yes,Quantity,SVAdvO
21,HS Int,AJT1_DD+_minimamente,4,minimamente,Yes,Quantity,SVOAdv
22,HS Int,AJT0_AA-_aqui,4,aqui,No,Place,AdvSVO
22,HS Int,AJT0_BA-_aqui,1,aqui,No,Place,SAdvVO
22,HS Int,AJT0_CA-_aqui,4,aqui,No,Place,SVAdvO
22,HS Int,AJT0_DA-_aqui,4,aqui,No,Place,SVOAdv
22,HS Int,AJT0_AA-_afuera,2,afuera,No,Place,AdvSVO
22,HS Int,AJT0_BA-_afuera,2,afuera,No,Place,SAdvVO
22,HS Int,AJT0_CA-_afuera,4,afuera,No,Place,SVAdvO
22,HS Int,AJT0_DA-_afuera,4,afuera,No,Place,SVOAdv
22,HS Int,AJT0_AA-_cerca,2,cerca,No,Place,AdvSVO
22,HS Int,AJT0_BA-_cerca,4,cerca,No,Place,SAdvVO
22,HS Int,AJT0_CA-_cerca,2,cerca,No,Place,SVAdvO
22,HS Int,AJT0_DA-_cerca,4,cerca,No,Place,SVOAdv
